Cor Coluna 6;Cor Coluna 6 anterior anterior;Cor Coluna 6 Anterior;Valor Primeira Linha;Analise Grafica;%Tome;%tomeAnterior;% Pague;Coluna 6;Data;Hora;SaldoConta;ValorPColuna6;ValorPLinha;p%_menores_1p99x;p%_menores_1p99x_anterior;MultiplicadoPlinhaAnt;p%_menores_3p00x;p%_menores_3p00x_anterior;p%_menores_1p42x;p%_menores_1p42x_anterior;p%_menores_1p20x_anterior;p%_menores_1p20x;Jogadas_anterior;Jogou;1x12PrimeSemprimeV;joogou_ante;sexto_valor_primeira_linha;sexto_valor_segunda_linha;sexto_valor_terceira_linha;sexto_valor_quarta_linha;resultado_estrategia
Azul;Azul;None;2.19;Esta no Tome!!;57.57575757575758;57.57575757575758;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:21:51;36.79;Sovalor;SoValor;83.33333333333334;91.66666666666666;None;0.0;25.0;33.33333333333333;50.0;33.33333333333333;33.33333333333333;Green;NaoJogou;90.9090909090909;jogado;[1.81];[1.26];[1.38];[13.54];False
Azul;Azul;None;1.22;Esta no Tome!!;59.09090909090909;57.57575757575758;31.818181818181817;Coluna 6 Anterior não pagadora;21/03/2025;21:22:29;36.79;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;0.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[40.89];[1.0];[7.22];[1.54];True
Azul;Azul;None;11.0;Esta no Tome!!;57.57575757575758;59.09090909090909;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:22:43;36.79;Sovalor;SoValor;75.0;83.33333333333334;None;25.0;0.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.03];[1.41];[1.1];[1.35];True
Azul;Azul;None;1.04;Esta no Tome!!;59.09090909090909;57.57575757575758;31.818181818181817;Coluna 6 Anterior não pagadora;21/03/2025;21:22:58;36.79;Sovalor;SoValor;75.0;75.0;None;25.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.0];[1.65];[1.58];[55.59];True
Azul;Azul;None;1.45;Esta no Tome!!;59.09090909090909;59.09090909090909;31.818181818181817;Coluna 6 Anterior não pagadora;21/03/2025;21:23:21;36.79;Sovalor;SoValor;75.0;75.0;None;25.0;25.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.42];[1.82];[17.22];[2.19];True
Azul;Azul;None;3.32;Esta no Tome!!;57.57575757575758;59.09090909090909;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:23:40;36.79;Sovalor;SoValor;66.66666666666666;75.0;None;50.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[2.19];[1.39];[1.59];[1.34];False
Azul;Azul;None;1.41;Esta no Tome!!;59.09090909090909;57.57575757575758;31.818181818181817;Coluna 6 Anterior não pagadora;21/03/2025;21:24:04;36.79;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;25.0;50.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.22];[1.81];[1.26];[1.38];False
Azul;Azul;None;3.54;Esta no Tome!!;59.09090909090909;59.09090909090909;31.818181818181817;Coluna 6 Anterior não pagadora;21/03/2025;21:24:18;36.79;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;50.0;25.0;33.33333333333333;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[11.0];[40.89];[1.0];[7.22];True
None;None;None;None;;None;None;None;None;21/03/2025;21:25:51;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
Azul;None;None;1.5;Esta no Tome!!;31.818181818181817;None;10.606060606060606;Coluna 6 Anterior não pagadora;21/03/2025;21:26:10;36.79;None;None;66.66666666666666;None;None;25.0;None;33.33333333333333;None;None;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;None;[3.54];[1.22];[1.81];[1.26];False
Azul;Azul;None;2.0;Esta no Tome!!;31.818181818181817;31.818181818181817;12.121212121212121;Coluna 6 Anterior não pagadora;21/03/2025;21:26:26;36.79;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;25.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.04];[11.0];[40.89];[1.0];True
Azul;Azul;None;1.78;Esta no Tome!!;33.33333333333333;31.818181818181817;12.121212121212121;Coluna 6 Anterior não pagadora;21/03/2025;21:26:42;36.79;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;0.0;25.0;16.666666666666664;33.33333333333333;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.59];[1.04];[1.03];[1.41];False
Azul;Azul;None;1.32;Esta no Tome!!;34.84848484848485;33.33333333333333;12.121212121212121;Coluna 6 Anterior não pagadora;21/03/2025;21:27:16;36.79;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;0.0;0.0;33.33333333333333;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[17.04];[1.45];[1.0];[1.65];False
Azul;Azul;None;8.5;Esta no Tome!!;34.84848484848485;34.84848484848485;13.636363636363635;Coluna 6 Anterior não pagadora;21/03/2025;21:27:45;36.79;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;25.0;0.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.01];[3.32];[1.42];[1.82];True
Azul;Azul;None;3.52;Esta no Tome!!;34.84848484848485;34.84848484848485;15.151515151515152;Coluna 6 Anterior não pagadora;21/03/2025;21:28:13;36.79;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;25.0;16.666666666666664;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.5];[1.41];[2.19];[1.39];False
Azul;Azul;None;4.37;Esta no Tome!!;34.84848484848485;34.84848484848485;16.666666666666664;Coluna 6 Anterior não pagadora;21/03/2025;21:28:28;36.79;Sovalor;SoValor;50.0;58.333333333333336;None;75.0;50.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.0];[3.54];[1.22];[1.81];False
Azul;Azul;None;1.54;Esta no Tome!!;36.36363636363637;34.84848484848485;16.666666666666664;Coluna 6 Anterior não pagadora;21/03/2025;21:28:58;36.79;Sovalor;SoValor;58.333333333333336;50.0;None;75.0;75.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.78];[1.04];[11.0];[40.89];False
Azul;Azul;None;4.34;Esta no Tome!!;36.36363636363637;36.36363636363637;18.181818181818183;Coluna 6 Anterior não pagadora;21/03/2025;21:29:14;36.79;Sovalor;SoValor;50.0;58.333333333333336;None;75.0;75.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.32];[1.59];[1.04];[1.03];True
None;None;None;None;;None;None;None;None;21/03/2025;21:31:02;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
Azul;None;None;4.49;Esta no Tome!!;19.696969696969695;None;19.696969696969695;Coluna 6 Anterior não pagadora;21/03/2025;21:31:13;36.79;None;None;41.66666666666667;None;None;50.0;None;0.0;None;None;0.0;SemJogada;NaoJogou;45.45454545454545;None;[4.34];[1.78];[1.04];[11.0];False
Azul;Azul;None;1.03;Esta no Tome!!;21.21212121212121;19.696969696969695;19.696969696969695;Coluna 6 Anterior não pagadora;21/03/2025;21:32:17;36.79;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;50.0;16.666666666666664;0.0;0.0;16.666666666666664;SemJogada;jogado;36.36363636363637;NaoJogou;[1.62];[1.32];[1.59];[1.04];True
Roxo;Azul;None;91.81;Esta no Tome!!;21.21212121212121;21.21212121212121;21.21212121212121;Coluna 6 Anterior não pagadora;21/03/2025;21:33:00;37.65;Sovalor;SoValor;33.33333333333333;41.66666666666667;None;50.0;25.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;Green;NaoJogou;36.36363636363637;jogado;[4.06];[8.5];[17.04];[1.45];False
Roxo;Roxo;None;1.57;Esta no Tome!!;24.242424242424242;21.21212121212121;21.21212121212121;Coluna 6 Anterior não pagadora;21/03/2025;21:33:39;37.65;Sovalor;SoValor;50.0;33.33333333333333;None;25.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;jogado;45.45454545454545;NaoJogou;[2.37];[4.37];[1.5];[1.41];True
Roxo;Roxo;None;15.95;Esta no Tome!!;24.242424242424242;24.242424242424242;22.727272727272727;Coluna 6 Anterior não pagadora;21/03/2025;21:33:53;38.51;Sovalor;SoValor;50.0;50.0;None;50.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;Green;NaoJogou;54.54545454545454;jogado;[4.49];[1.54];[2.0];[3.54];False
Azul;Roxo;None;1.0;Esta no Tome!!;25.757575757575758;24.242424242424242;22.727272727272727;Coluna 6 Anterior não pagadora;21/03/2025;21:34:17;38.51;Sovalor;SoValor;50.0;50.0;None;25.0;50.0;50.0;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;jogado;45.45454545454545;NaoJogou;[1.03];[4.34];[1.78];[1.04];True
Azul;Azul;None;2.73;Esta no Tome!!;25.757575757575758;25.757575757575758;24.242424242424242;Coluna 6 Anterior não pagadora;21/03/2025;21:34:53;39.37;Sovalor;SoValor;50.0;50.0;None;25.0;25.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;Green;NaoJogou;54.54545454545454;jogado;[91.81];[1.62];[1.32];[1.59];False
Azul;Azul;None;8.82;Esta no Tome!!;25.757575757575758;25.757575757575758;25.757575757575758;Coluna 6 Anterior não pagadora;21/03/2025;21:35:11;39.37;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;jogado;45.45454545454545;NaoJogou;[1.41];[4.06];[8.5];[17.04];True
Azul;Azul;None;1.24;Esta no Tome!!;27.27272727272727;25.757575757575758;25.757575757575758;Coluna 6 Anterior não pagadora;21/03/2025;21:35:38;37.57;Sovalor;SoValor;50.0;41.66666666666667;None;25.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;Red;jogado;45.45454545454545;jogado;[1.57];[1.84];[3.52];[1.01];True
Azul;Azul;None;3.44;Esta no Tome!!;27.27272727272727;27.27272727272727;27.27272727272727;Coluna 6 Anterior não pagadora;21/03/2025;21:35:59;38.43;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;Green;NaoJogou;45.45454545454545;jogado;[15.95];[2.37];[4.37];[1.5];False
Roxo;Azul;None;1.78;Esta no Tome!!;28.78787878787879;27.27272727272727;27.27272727272727;Coluna 6 Anterior não pagadora;21/03/2025;21:36:20;38.43;Sovalor;SoValor;50.0;41.66666666666667;None;50.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;jogado;45.45454545454545;NaoJogou;[1.0];[4.49];[1.54];[2.0];True
Azul;Roxo;None;1.53;Esta no Tome!!;30.303030303030305;28.78787878787879;27.27272727272727;Coluna 6 Anterior não pagadora;21/03/2025;21:36:42;39.29;Sovalor;SoValor;58.333333333333336;50.0;None;25.0;50.0;16.666666666666664;33.33333333333333;16.666666666666664;0.0;Green;jogado;54.54545454545454;jogado;[2.73];[1.03];[4.34];[1.78];True
Azul;Azul;None;2.42;Esta no Tome!!;30.303030303030305;30.303030303030305;28.78787878787879;Coluna 6 Anterior não pagadora;21/03/2025;21:37:15;40.15;Sovalor;SoValor;50.0;58.333333333333336;None;25.0;25.0;16.666666666666664;16.666666666666664;0.0;0.0;Green;jogado;54.54545454545454;jogado;[8.82];[91.81];[1.62];[1.32];True
Azul;Azul;None;6.26;Esta no Tome!!;30.303030303030305;30.303030303030305;30.303030303030305;Coluna 6 Anterior não pagadora;21/03/2025;21:37:39;41.01;Sovalor;SoValor;50.0;50.0;None;25.0;25.0;16.666666666666664;16.666666666666664;0.0;0.0;Green;jogado;54.54545454545454;jogado;[1.24];[1.41];[4.06];[8.5];True
Azul;Azul;None;2.27;Esta no Pague!;30.303030303030305;30.303030303030305;31.818181818181817;Coluna 6 Anterior não pagadora;21/03/2025;21:37:53;41.87;Sovalor;SoValor;41.66666666666667;50.0;None;25.0;25.0;0.0;16.666666666666664;0.0;0.0;Green;jogado;45.45454545454545;jogado;[3.44];[1.57];[1.84];[3.52];True
Azul;Azul;None;1.0;Esta no Tome!!;31.818181818181817;30.303030303030305;31.818181818181817;Coluna 6 Anterior não pagadora;21/03/2025;21:38:47;40.07;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;25.0;16.666666666666664;0.0;0.0;16.666666666666664;Red;NaoJogou;36.36363636363637;jogado;[1.78];[15.95];[2.37];[4.37];False
Azul;Azul;None;40.53;Esta no Pague!;31.818181818181817;31.818181818181817;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:39:10;40.07;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;50.0;25.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.53];[1.0];[4.49];[1.54];False
Roxo;Azul;None;1.69;Esta no Tome!!;33.33333333333333;31.818181818181817;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:39:25;40.07;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;50.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;jogado;36.36363636363637;NaoJogou;[2.42];[2.73];[1.03];[4.34];True
Azul;Roxo;None;1.0;Esta no Tome!!;34.84848484848485;33.33333333333333;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:39:46;38.27;Sovalor;SoValor;50.0;41.66666666666667;None;25.0;25.0;33.33333333333333;16.666666666666664;16.666666666666664;33.33333333333333;Red;jogado;45.45454545454545;jogado;[6.26];[8.82];[91.81];[1.62];True
Roxo;Azul;None;1.63;Esta no Tome!!;36.36363636363637;34.84848484848485;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:40:00;39.13;Sovalor;SoValor;58.333333333333336;50.0;None;25.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;Green;jogado;54.54545454545454;jogado;[2.27];[1.24];[1.41];[4.06];True
Azul;Roxo;None;1.02;Esta no Tome!!;37.878787878787875;36.36363636363637;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:40:16;37.33;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;25.0;50.0;33.33333333333333;33.33333333333333;50.0;Red;jogado;54.54545454545454;jogado;[1.0];[3.44];[1.57];[1.84];True
Azul;Azul;None;1.41;Esta no Tome!!;39.39393939393939;37.878787878787875;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:40:28;35.53;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;0.0;0.0;50.0;50.0;50.0;33.33333333333333;Red;jogado;63.63636363636363;jogado;[40.53];[1.78];[15.95];[2.37];True
Azul;Azul;None;1.21;Esta no Tome!!;40.909090909090914;39.39393939393939;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;21:40:59;33.73;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;0.0;0.0;66.66666666666666;50.0;33.33333333333333;33.33333333333333;Red;jogado;63.63636363636363;jogado;[1.69];[1.53];[1.0];[4.49];True
Roxo;Azul;None;6.19;Esta no Tome!!;40.909090909090914;40.909090909090914;34.84848484848485;Coluna 6 Anterior não pagadora;21/03/2025;21:41:17;34.59;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;25.0;0.0;66.66666666666666;66.66666666666666;33.33333333333333;33.33333333333333;Green;jogado;63.63636363636363;jogado;[1.0];[2.42];[2.73];[1.03];True
Azul;Roxo;None;1.7;Esta no Tome!!;42.42424242424242;40.909090909090914;34.84848484848485;Coluna 6 Anterior não pagadora;21/03/2025;21:42:12;35.45;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;25.0;25.0;50.0;66.66666666666666;33.33333333333333;16.666666666666664;Green;NaoJogou;63.63636363636363;jogado;[1.63];[6.26];[8.82];[91.81];False
Azul;Azul;None;44.06;Esta no Tome!!;42.42424242424242;42.42424242424242;36.36363636363637;Coluna 6 Anterior não pagadora;21/03/2025;21:42:47;35.45;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;50.0;25.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.02];[2.27];[1.24];[1.41];False
Azul;Azul;None;7.5;Esta no Tome!!;42.42424242424242;42.42424242424242;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:43:05;35.45;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;75.0;50.0;33.33333333333333;50.0;16.666666666666664;0.0;SemJogada;jogado;72.72727272727273;NaoJogou;[1.41];[1.0];[3.44];[1.57];True
Azul;Azul;None;1.8;Esta no Tome!!;43.93939393939394;42.42424242424242;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:43:19;36.31;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;50.0;75.0;16.666666666666664;33.33333333333333;0.0;0.0;Green;jogado;63.63636363636363;jogado;[1.21];[40.53];[1.78];[15.95];True
Azul;Azul;None;1.27;Esta no Tome!!;45.45454545454545;43.93939393939394;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:43:32;34.51;Sovalor;SoValor;75.0;66.66666666666666;None;50.0;50.0;16.666666666666664;16.666666666666664;0.0;0.0;Red;jogado;72.72727272727273;jogado;[6.19];[1.69];[1.53];[1.0];True
Azul;Azul;None;1.22;Esta no Tome!!;46.96969696969697;45.45454545454545;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:43:47;32.71;Sovalor;SoValor;75.0;75.0;None;25.0;50.0;33.33333333333333;16.666666666666664;0.0;0.0;Red;jogado;72.72727272727273;jogado;[1.7];[1.0];[2.42];[2.73];True
Azul;Azul;None;1.49;Esta no Tome!!;48.484848484848484;46.96969696969697;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:43:57;33.57;Sovalor;SoValor;75.0;75.0;None;0.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;Green;jogado;72.72727272727273;jogado;[44.06];[1.63];[6.26];[8.82];True
Azul;Azul;None;1.03;Esta no Tome!!;50.0;48.484848484848484;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:44:08;31.77;Sovalor;SoValor;75.0;75.0;None;0.0;0.0;50.0;33.33333333333333;0.0;16.666666666666664;Red;jogado;72.72727272727273;jogado;[7.5];[1.02];[2.27];[1.24];True
Azul;Azul;None;1.09;Esta no Tome!!;51.515151515151516;50.0;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:45:05;29.97;Sovalor;SoValor;75.0;75.0;None;0.0;0.0;66.66666666666666;50.0;16.666666666666664;33.33333333333333;Red;jogado;72.72727272727273;jogado;[1.8];[1.41];[1.0];[3.44];True
Azul;Azul;None;49.11;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;21/03/2025;21:45:17;30.83;Sovalor;SoValor;66.66666666666666;75.0;None;25.0;0.0;66.66666666666666;66.66666666666666;33.33333333333333;33.33333333333333;Green;NaoJogou;72.72727272727273;jogado;[1.27];[1.21];[40.53];[1.78];False
Azul;Azul;None;1.0;Esta no Tome!!;53.03030303030303;51.515151515151516;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:45:28;30.83;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;25.0;25.0;66.66666666666666;66.66666666666666;33.33333333333333;50.0;SemJogada;jogado;63.63636363636363;NaoJogou;[1.22];[6.19];[1.69];[1.53];True
Azul;Azul;None;1.01;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:45:56;29.03;Sovalor;SoValor;75.0;66.66666666666666;None;25.0;25.0;66.66666666666666;66.66666666666666;50.0;66.66666666666666;Red;NaoJogou;72.72727272727273;jogado;[1.49];[1.7];[1.0];[2.42];False
Azul;Azul;None;4.55;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:46:08;29.03;Sovalor;SoValor;66.66666666666666;75.0;None;50.0;25.0;66.66666666666666;66.66666666666666;66.66666666666666;66.66666666666666;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.03];[44.06];[1.63];[6.26];False
Azul;Azul;None;1.07;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:46:25;29.03;Sovalor;SoValor;75.0;66.66666666666666;None;25.0;50.0;66.66666666666666;66.66666666666666;66.66666666666666;66.66666666666666;SemJogada;jogado;72.72727272727273;NaoJogou;[1.09];[7.5];[1.02];[2.27];True
Azul;Azul;None;1.57;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:46:39;29.89;Sovalor;SoValor;83.33333333333334;75.0;None;25.0;25.0;50.0;66.66666666666666;66.66666666666666;50.0;Green;jogado;81.81818181818183;jogado;[49.11];[1.8];[1.41];[1.0];True
Azul;Azul;None;1.18;Esta no Tome!!;54.54545454545454;53.03030303030303;36.36363636363637;Coluna 6 Anterior não pagadora;21/03/2025;21:47:08;28.09;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;25.0;25.0;66.66666666666666;50.0;50.0;66.66666666666666;Red;NaoJogou;81.81818181818183;jogado;[1.0];[1.27];[1.21];[40.53];False
Azul;Azul;None;4.77;Esta no Tome!!;53.03030303030303;54.54545454545454;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:47:49;28.09;Sovalor;SoValor;75.0;83.33333333333334;None;25.0;25.0;50.0;66.66666666666666;66.66666666666666;50.0;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.01];[1.22];[6.19];[1.69];False
Azul;Azul;None;14.02;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:48:34;28.09;Sovalor;SoValor;66.66666666666666;75.0;None;50.0;25.0;33.33333333333333;50.0;50.0;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[4.55];[1.49];[1.7];[1.0];False
Azul;Azul;None;17.76;Esta no Tome!!;51.515151515151516;53.03030303030303;39.39393939393939;Coluna 6 Anterior não pagadora;21/03/2025;21:48:48;28.09;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;75.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.07];[1.03];[44.06];[1.63];False
Azul;Azul;None;1.28;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;21/03/2025;21:49:02;28.09;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;75.0;75.0;33.33333333333333;33.33333333333333;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.57];[1.09];[7.5];[1.02];False
Azul;Azul;None;1.38;Esta no Tome!!;53.03030303030303;51.515151515151516;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;21:49:27;28.09;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;75.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.18];[49.11];[1.8];[1.41];False
Azul;Azul;None;2.7;Esta no Tome!!;51.515151515151516;53.03030303030303;39.39393939393939;Coluna 6 Anterior não pagadora;21/03/2025;21:50:01;28.09;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;50.0;33.33333333333333;50.0;16.666666666666664;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[4.77];[1.0];[1.27];[1.21];False
Azul;Azul;None;3.29;Esta no Tome!!;50.0;51.515151515151516;40.909090909090914;Coluna 6 Anterior não pagadora;21/03/2025;21:50:14;28.09;Sovalor;SoValor;50.0;58.333333333333336;None;25.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[14.02];[1.01];[1.22];[6.19];False
Azul;Azul;None;2.48;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;21/03/2025;21:50:28;28.09;Sovalor;SoValor;41.66666666666667;50.0;None;25.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[17.76];[4.55];[1.49];[1.7];False
Azul;Azul;None;1.36;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;21/03/2025;21:51:00;28.09;Sovalor;SoValor;50.0;41.66666666666667;None;25.0;25.0;50.0;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.28];[1.07];[1.03];[44.06];False
Azul;Azul;None;6.27;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;21:51:21;28.09;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;25.0;33.33333333333333;50.0;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.38];[1.57];[1.09];[7.5];False
Azul;Azul;None;1.52;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;21/03/2025;21:51:38;28.09;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;50.0;16.666666666666664;33.33333333333333;0.0;0.0;SemJogada;jogado;36.36363636363637;NaoJogou;[2.7];[1.18];[49.11];[1.8];True
Azul;Azul;None;1.47;Esta no Tome!!;51.515151515151516;50.0;39.39393939393939;Coluna 6 Anterior não pagadora;21/03/2025;21:52:27;26.29;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;25.0;16.666666666666664;16.666666666666664;0.0;0.0;Red;NaoJogou;36.36363636363637;jogado;[3.29];[4.77];[1.0];[1.27];False
None;None;None;None;;None;None;None;None;21/03/2025;21:55:03;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
Azul;None;None;3.23;Esta no Tome!!;19.696969696969695;None;19.696969696969695;Coluna 6 Anterior não pagadora;21/03/2025;21:55:16;26.29;None;None;50.0;None;None;75.0;None;33.33333333333333;None;None;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;None;[1.38];[1.36];[17.76];[4.55];True
Azul;Azul;None;1.38;Esta no Tome!!;21.21212121212121;19.696969696969695;19.696969696969695;Coluna 6 Anterior não pagadora;21/03/2025;21:55:43;26.29;Sovalor;SoValor;50.0;50.0;None;50.0;75.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.91];[6.27];[1.28];[1.07];True
