Cor Coluna 6;Cor Coluna 6 anterior anterior;Cor Coluna 6 Anterior;Valor Primeira Linha;Analise Grafica;%Tome;%tomeAnterior;% Pague;Coluna 6;Data;Hora;SaldoConta;ValorPColuna6;ValorPLinha;p%_menores_1p99x;p%_menores_1p99x_anterior;MultiplicadoPlinhaAnt;p%_menores_3p00x;p%_menores_3p00x_anterior;p%_menores_1p42x;p%_menores_1p42x_anterior;p%_menores_1p20x_anterior;p%_menores_1p20x;Jogadas_anterior;Jogou;1x12PrimeSemprimeV;joogou_ante;sexto_valor_primeira_linha;sexto_valor_segunda_linha;sexto_valor_terceira_linha;sexto_valor_quarta_linha;resultado_estrategia
None;None;None;None;;None;None;None;None;21/03/2025;22:07:20;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
Azul;None;None;1.98;Esta no Tome!!;22.727272727272727;None;18.181818181818183;Coluna 6 Anterior não pagadora;21/03/2025;22:07:53;26.29;None;None;66.66666666666666;None;None;25.0;None;16.666666666666664;None;None;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;None;[6.79];[1.09];[1.24];[1.53];False
Rosa;Azul;None;13.9;Esta no Tome!!;22.727272727272727;22.727272727272727;19.696969696969695;Coluna 6 Anterior não pagadora;21/03/2025;22:08:06;26.29;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;50.0;25.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.71];[8.56];[2.53];[3.19];False
Azul;Rosa;None;1.01;Esta no Tome!!;24.242424242424242;22.727272727272727;19.696969696969695;Coluna 6 Anterior não pagadora;21/03/2025;22:08:22;26.29;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;50.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.53];[5.51];[4.67];[1.6];False
Azul;Azul;None;1.61;Esta no Tome!!;25.757575757575758;24.242424242424242;19.696969696969695;Coluna 6 Anterior não pagadora;21/03/2025;22:08:35;26.29;Sovalor;SoValor;75.0;66.66666666666666;None;25.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.16];[1.24];[1.0];[1.57];True
Azul;Azul;None;1.26;Esta no Tome!!;27.27272727272727;25.757575757575758;19.696969696969695;Coluna 6 Anterior não pagadora;21/03/2025;22:08:59;26.29;Sovalor;SoValor;75.0;75.0;None;25.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[10.52];[1.07];[2.29];[2.09];True
Azul;Azul;None;2.91;Esta no Tome!!;27.27272727272727;27.27272727272727;21.21212121212121;Coluna 6 Anterior não pagadora;21/03/2025;22:09:09;26.29;Sovalor;SoValor;66.66666666666666;75.0;None;0.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.98];[1.91];[1.29];[24.45];False
Azul;Azul;None;1.04;Esta no Tome!!;28.78787878787879;27.27272727272727;21.21212121212121;Coluna 6 Anterior não pagadora;21/03/2025;22:09:35;26.29;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;0.0;0.0;50.0;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[13.9];[6.79];[1.09];[1.24];True
Roxo;Azul;None;3.77;Esta no Tome!!;28.78787878787879;28.78787878787879;22.727272727272727;Coluna 6 Anterior não pagadora;21/03/2025;22:10:05;26.29;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;25.0;0.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.01];[1.71];[8.56];[2.53];False
Azul;Roxo;None;5.33;Esta no Tome!!;28.78787878787879;28.78787878787879;24.242424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:10:32;26.29;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;50.0;25.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.61];[1.53];[5.51];[4.67];True
Azul;Azul;None;3.83;Esta no Tome!!;28.78787878787879;28.78787878787879;25.757575757575758;Coluna 6 Anterior não pagadora;21/03/2025;22:10:55;26.29;Sovalor;SoValor;50.0;58.333333333333336;None;75.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.26];[1.16];[1.24];[1.0];True
Roxo;Azul;None;2.55;Esta no Tome!!;28.78787878787879;28.78787878787879;27.27272727272727;Coluna 6 Anterior não pagadora;21/03/2025;22:11:10;26.29;Sovalor;SoValor;41.66666666666667;50.0;None;75.0;75.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.91];[10.52];[1.07];[2.29];True
Azul;Roxo;None;1.48;Esta no Tome!!;30.303030303030305;28.78787878787879;27.27272727272727;Coluna 6 Anterior não pagadora;21/03/2025;22:11:29;26.29;Sovalor;SoValor;50.0;41.66666666666667;None;50.0;75.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.04];[1.98];[1.91];[1.29];True
Azul;Azul;None;2.02;Esta no Tome!!;30.303030303030305;30.303030303030305;28.78787878787879;Coluna 6 Anterior não pagadora;21/03/2025;22:11:54;26.29;Sovalor;SoValor;41.66666666666667;50.0;None;25.0;50.0;0.0;16.666666666666664;16.666666666666664;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[3.77];[13.9];[6.79];[1.09];True
Roxo;Azul;None;3.77;Esta no Tome!!;30.303030303030305;30.303030303030305;30.303030303030305;Coluna 6 Anterior não pagadora;21/03/2025;22:12:12;26.29;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;25.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[5.33];[1.01];[1.71];[8.56];True
Roxo;Roxo;None;1.5;Esta no Tome!!;31.818181818181817;30.303030303030305;30.303030303030305;Coluna 6 Anterior não pagadora;21/03/2025;22:12:49;26.29;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;25.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[3.83];[1.61];[1.53];[5.51];True
Azul;Roxo;None;9.67;Esta no Tome!!;31.818181818181817;31.818181818181817;31.818181818181817;Coluna 6 Anterior não pagadora;21/03/2025;22:13:06;26.29;Sovalor;SoValor;33.33333333333333;41.66666666666667;None;50.0;25.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[2.55];[1.26];[1.16];[1.24];False
Azul;Azul;None;1.47;Esta no Tome!!;33.33333333333333;31.818181818181817;31.818181818181817;Coluna 6 Anterior não pagadora;21/03/2025;22:13:29;26.29;Sovalor;SoValor;33.33333333333333;33.33333333333333;None;50.0;50.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;27.27272727272727;NaoJogou;[1.48];[2.91];[10.52];[1.07];True
Azul;Azul;None;2.5;Esta no Tome!!;33.33333333333333;33.33333333333333;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;22:13:40;26.29;Sovalor;SoValor;33.33333333333333;33.33333333333333;None;25.0;50.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[2.02];[1.04];[1.98];[1.91];True
Roxo;Azul;None;1.04;Esta no Tome!!;34.84848484848485;33.33333333333333;33.33333333333333;Coluna 6 Anterior não pagadora;21/03/2025;22:14:01;26.29;Sovalor;SoValor;33.33333333333333;33.33333333333333;None;25.0;25.0;16.666666666666664;0.0;0.0;16.666666666666664;SemJogada;NaoJogou;27.27272727272727;NaoJogou;[3.77];[3.77];[13.9];[6.79];True
Azul;Roxo;None;2.57;Esta no Tome!!;34.84848484848485;34.84848484848485;34.84848484848485;Coluna 6 Anterior não pagadora;21/03/2025;22:14:36;26.29;Sovalor;SoValor;33.33333333333333;33.33333333333333;None;0.0;25.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[1.5];[5.33];[1.01];[1.71];True
Roxo;Azul;None;8.17;Esta no Pague!;34.84848484848485;34.84848484848485;36.36363636363637;Coluna 6 Anterior não pagadora;21/03/2025;22:14:58;26.29;Sovalor;SoValor;33.33333333333333;33.33333333333333;None;25.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;jogado;36.36363636363637;NaoJogou;[9.67];[3.83];[1.61];[1.53];True
Azul;Roxo;None;2.17;Esta no Pague!;34.84848484848485;34.84848484848485;37.878787878787875;Coluna 6 Anterior não pagadora;21/03/2025;22:15:19;27.15;Sovalor;SoValor;33.33333333333333;33.33333333333333;None;25.0;25.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;Green;jogado;36.36363636363637;jogado;[1.47];[2.55];[1.26];[1.16];True
Azul;Azul;None;2.18;Esta no Pague!;34.84848484848485;34.84848484848485;39.39393939393939;Coluna 6 Anterior não pagadora;21/03/2025;22:15:31;28.01;Sovalor;SoValor;33.33333333333333;33.33333333333333;None;25.0;25.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;Green;NaoJogou;36.36363636363637;jogado;[2.5];[1.48];[2.91];[10.52];False
Azul;Azul;None;1.16;Esta no Pague!;36.36363636363637;34.84848484848485;39.39393939393939;Coluna 6 Anterior não pagadora;21/03/2025;22:15:42;28.01;Sovalor;SoValor;33.33333333333333;33.33333333333333;None;25.0;25.0;33.33333333333333;16.666666666666664;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;27.27272727272727;NaoJogou;[1.04];[2.02];[1.04];[1.98];True
Roxo;Azul;None;1.02;Esta no Pague!;37.878787878787875;36.36363636363637;39.39393939393939;Coluna 6 Anterior não pagadora;21/03/2025;22:15:57;28.01;Sovalor;SoValor;41.66666666666667;33.33333333333333;None;0.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[2.57];[3.77];[3.77];[13.9];True
Azul;Roxo;None;1.3;Esta no Tome!!;39.39393939393939;37.878787878787875;39.39393939393939;Coluna 6 Anterior não pagadora;21/03/2025;22:16:36;28.01;Sovalor;SoValor;50.0;41.66666666666667;None;0.0;0.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[8.17];[1.5];[5.33];[1.01];False
Roxo;Azul;None;12.32;Esta no Pague!;39.39393939393939;39.39393939393939;40.909090909090914;Coluna 6 Anterior não pagadora;21/03/2025;22:16:56;28.01;Sovalor;SoValor;41.66666666666667;50.0;None;25.0;0.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.17];[9.67];[3.83];[1.61];False
Azul;Roxo;None;1.84;Esta no Tome!!;40.909090909090914;39.39393939393939;40.909090909090914;Coluna 6 Anterior não pagadora;21/03/2025;22:17:08;28.01;Sovalor;SoValor;50.0;41.66666666666667;None;25.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.18];[1.47];[2.55];[1.26];True
Azul;Azul;None;1.17;Esta no Tome!!;42.42424242424242;40.909090909090914;40.909090909090914;Coluna 6 Anterior não pagadora;21/03/2025;22:17:35;28.01;Sovalor;SoValor;50.0;50.0;None;25.0;25.0;66.66666666666666;50.0;33.33333333333333;50.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.16];[2.5];[1.48];[2.91];True
Azul;Azul;None;4.59;Esta no Tome!!;42.42424242424242;42.42424242424242;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:18:10;28.01;Sovalor;SoValor;50.0;50.0;None;50.0;25.0;50.0;66.66666666666666;50.0;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.02];[1.04];[2.02];[1.04];True
Roxo;Azul;None;7.72;Esta no Pague!;42.42424242424242;42.42424242424242;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:19:03;28.01;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;50.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.3];[2.57];[3.77];[3.77];True
Azul;Roxo;None;35.97;Esta no Pague!;42.42424242424242;42.42424242424242;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:20:15;28.01;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;75.0;50.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[12.32];[8.17];[1.5];[5.33];False
Roxo;Azul;None;164.42;Esta no Pague!;42.42424242424242;42.42424242424242;46.96969696969697;Coluna 6 Anterior não pagadora;21/03/2025;22:20:33;28.01;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;100.0;75.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.84];[2.17];[9.67];[3.83];False
Azul;Roxo;None;1.41;Esta no Pague!;43.93939393939394;42.42424242424242;46.96969696969697;Coluna 6 Anterior não pagadora;21/03/2025;22:20:46;28.01;Sovalor;SoValor;50.0;41.66666666666667;None;75.0;100.0;33.33333333333333;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.17];[2.18];[1.47];[2.55];False
Roxo;Azul;None;1.33;Esta no Tome!!;45.45454545454545;43.93939393939394;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:20:56;28.01;Sovalor;SoValor;58.333333333333336;50.0;None;50.0;75.0;33.33333333333333;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[4.59];[1.16];[2.5];[1.48];True
Azul;Roxo;None;1.04;Esta no Tome!!;45.45454545454545;45.45454545454545;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:21:12;28.01;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;50.0;50.0;33.33333333333333;0.0;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[7.72];[1.02];[1.04];[2.02];True
Roxo;Azul;None;1.15;Esta no Tome!!;46.96969696969697;45.45454545454545;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:21:44;28.01;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;25.0;66.66666666666666;50.0;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[35.97];[1.3];[2.57];[3.77];True
Azul;Roxo;None;7.01;Esta no Tome!!;45.45454545454545;46.96969696969697;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:21:58;28.01;Sovalor;SoValor;50.0;58.333333333333336;None;25.0;0.0;66.66666666666666;66.66666666666666;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[164.42];[12.32];[8.17];[1.5];True
Roxo;Azul;None;1.2;Esta no Tome!!;46.96969696969697;45.45454545454545;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:22:27;28.01;Sovalor;SoValor;58.333333333333336;50.0;None;25.0;25.0;83.33333333333334;66.66666666666666;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.41];[1.84];[2.17];[9.67];False
Azul;Roxo;None;4.62;Esta no Tome!!;45.45454545454545;46.96969696969697;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:22:45;28.01;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;25.0;66.66666666666666;83.33333333333334;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.33];[1.17];[2.18];[1.47];True
Azul;Azul;None;1.68;Esta no Tome!!;45.45454545454545;45.45454545454545;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:22:58;28.01;Sovalor;SoValor;50.0;50.0;None;50.0;50.0;50.0;66.66666666666666;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.04];[4.59];[1.16];[2.5];True
Azul;Azul;None;1.1;Esta no Tome!!;46.96969696969697;45.45454545454545;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:23:17;28.01;Sovalor;SoValor;58.333333333333336;50.0;None;25.0;50.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.15];[7.72];[1.02];[1.04];True
Roxo;Azul;None;1.87;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:23:36;28.01;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;25.0;25.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[7.01];[35.97];[1.3];[2.57];True
Azul;Roxo;None;2.19;Esta no Tome!!;46.96969696969697;48.484848484848484;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:23:53;28.01;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;0.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.2];[164.42];[12.32];[8.17];True
Roxo;Azul;None;1.65;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:24:21;28.01;Sovalor;SoValor;75.0;66.66666666666666;None;0.0;0.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[4.62];[1.41];[1.84];[2.17];True
Azul;Roxo;None;1.6;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;21/03/2025;22:24:30;28.01;Sovalor;SoValor;75.0;75.0;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.68];[1.33];[1.17];[2.18];True
Azul;Azul;None;2.24;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:24:47;28.01;Sovalor;SoValor;66.66666666666666;75.0;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.1];[1.04];[4.59];[1.16];True
Azul;Azul;None;1.92;Esta no Tome!!;50.0;48.484848484848484;40.909090909090914;Coluna 6 Anterior não pagadora;21/03/2025;22:25:08;28.01;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;0.0;0.0;0.0;16.666666666666664;16.666666666666664;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.87];[1.15];[7.72];[1.02];True
Roxo;Azul;None;2.4;Esta no Tome!!;48.484848484848484;50.0;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:25:34;28.01;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;0.0;0.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[2.19];[7.01];[35.97];[1.3];True
Azul;Roxo;None;3.81;Esta no Tome!!;46.96969696969697;48.484848484848484;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:25:58;28.01;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;0.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.65];[1.2];[164.42];[12.32];True
Azul;Azul;None;3.07;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:26:16;28.01;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;25.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.6];[4.62];[1.41];[1.84];True
Azul;Azul;None;1.65;Esta no Tome!!;48.484848484848484;46.96969696969697;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:26:29;28.01;Sovalor;SoValor;58.333333333333336;50.0;None;50.0;50.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.24];[1.68];[1.33];[1.17];True
Azul;Azul;None;1.3;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:26:41;28.01;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;50.0;16.666666666666664;0.0;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.92];[1.1];[1.04];[4.59];True
Azul;Azul;None;1.17;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:26:54;28.01;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;50.0;33.33333333333333;16.666666666666664;0.0;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.4];[1.87];[1.15];[7.72];False
Roxo;Azul;None;1.2;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:27:21;28.01;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;25.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[3.81];[2.19];[7.01];[35.97];True
Azul;Roxo;None;4.53;Esta no Tome!!;48.484848484848484;48.484848484848484;42.42424242424242;Coluna 6 Anterior não pagadora;21/03/2025;22:28:20;28.01;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;0.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[3.07];[1.65];[1.2];[164.42];True
Azul;Azul;None;61.5;Esta no Tome!!;46.96969696969697;48.484848484848484;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:28:40;28.01;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;25.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.65];[1.6];[4.62];[1.41];False
Azul;Azul;None;1.85;Esta no Tome!!;46.96969696969697;46.96969696969697;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:29:01;28.01;Sovalor;SoValor;50.0;50.0;None;50.0;50.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.3];[2.24];[1.68];[1.33];True
Azul;Azul;None;2.67;Esta no Tome!!;45.45454545454545;46.96969696969697;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:29:28;28.01;Sovalor;SoValor;50.0;50.0;None;50.0;50.0;33.33333333333333;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.17];[1.92];[1.1];[1.04];True
Azul;Azul;None;2.84;Esta no Tome!!;45.45454545454545;45.45454545454545;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:29:39;28.01;Sovalor;SoValor;41.66666666666667;50.0;None;25.0;50.0;16.666666666666664;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.2];[2.4];[1.87];[1.15];True
Roxo;Azul;None;1.01;Esta no Tome!!;45.45454545454545;45.45454545454545;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:29:56;28.01;Sovalor;SoValor;50.0;41.66666666666667;None;0.0;25.0;16.666666666666664;16.666666666666664;0.0;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[4.53];[3.81];[2.19];[7.01];True
Azul;Roxo;None;1.72;Esta no Tome!!;46.96969696969697;45.45454545454545;43.93939393939394;Coluna 6 Anterior não pagadora;21/03/2025;22:30:21;28.01;Sovalor;SoValor;58.333333333333336;50.0;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[61.5];[3.07];[1.65];[1.2];True
Azul;Azul;None;2.15;Esta no Tome!!;45.45454545454545;46.96969696969697;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:30:41;28.01;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.85];[1.65];[1.6];[4.62];False
Azul;Azul;None;2.28;Esta no Pague!;43.93939393939394;45.45454545454545;46.96969696969697;Coluna 6 Anterior não pagadora;21/03/2025;22:31:03;28.01;Sovalor;SoValor;50.0;58.333333333333336;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.67];[1.3];[2.24];[1.68];False
Azul;Azul;None;2.04;Esta no Pague!;42.42424242424242;43.93939393939394;48.484848484848484;Coluna 6 Anterior não pagadora;21/03/2025;22:31:25;28.01;Sovalor;SoValor;41.66666666666667;50.0;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.84];[1.17];[1.92];[1.1];True
Azul;Azul;None;1.82;Esta no Pague!;43.93939393939394;42.42424242424242;46.96969696969697;Coluna 6 Anterior não pagadora;21/03/2025;22:31:41;28.01;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;0.0;0.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[1.01];[1.2];[2.4];[1.87];True
Roxo;Azul;None;1.62;Esta no Pague!;43.93939393939394;43.93939393939394;46.96969696969697;Coluna 6 Anterior não pagadora;21/03/2025;22:32:16;28.01;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;0.0;0.0;0.0;16.666666666666664;16.666666666666664;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[1.72];[4.53];[3.81];[2.19];False
Azul;Roxo;None;7.42;Esta no Pague!;43.93939393939394;43.93939393939394;46.96969696969697;Coluna 6 Anterior não pagadora;21/03/2025;22:33:15;28.01;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;25.0;0.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.15];[61.5];[3.07];[1.65];False
Azul;Azul;None;58.82;Esta no Pague!;43.93939393939394;43.93939393939394;46.96969696969697;Coluna 6 Anterior não pagadora;21/03/2025;22:33:32;28.01;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;50.0;25.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.28];[1.85];[1.65];[1.6];False
Roxo;Azul;None;1.4;Esta no Tome!!;45.45454545454545;43.93939393939394;45.45454545454545;Coluna 6 Anterior não pagadora;21/03/2025;22:33:50;28.01;Sovalor;SoValor;41.66666666666667;41.66666666666667;None;50.0;50.0;16.666666666666664;0.0;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[2.04];[2.67];[1.3];[2.24];True
